#OTU	S0701	S0702	S0703	S0705	S0706	S0707	S0708	S0709	S0710	S0711	S0712	S0713	S0714	S0715	S0716	S0718	S0719	S0720	S0721	S0722	S0723	S0724	S0725	S0726	S0727	S0728	S0729	S0730	S0731	S0732
OTU1403	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
OTU1315	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU1165	3	0	1	2	4	0	1	0	0	0	0	2	0	4	0	1	2	1	0	1	2	0	7	4	0	0	3	0	0	0
OTU236	6	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU363	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1385	1	2	2	31	30	64	89	41	101	85	105	110	76	167	22	86	80	113	100	143	60	19	47	40	83	17	47	92	14	72
OTU1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU1207	95	61	62	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	15	6	19	1	0
OTU1424	15	29	24	15	54	18	17	16	9	6	6	1	9	3	2	2	1	2	1	0	1	1	1	1	1	0	0	3	8	2
OTU408	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1460	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
OTU1169	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1243	8	1	5	4	0	1	2	0	0	0	1	1	4	2	0	2	8	0	2	1	0	3	17	4	2	2	6	9	0	3
OTU1119	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	15	22	9	8	6	7	14	14	8
OTU476	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU832	83	65	60	32	128	82	47	50	63	138	76	76	179	82	31	47	88	72	39	79	64	65	41	21	34	56	70	45	90	36
OTU812	140	192	197	185	595	589	501	437	596	833	807	657	451	738	928	841	512	740	832	566	855	1564	1315	373	946	1446	633	1161	44	1062
OTU1439	3	0	0	1	1	4	0	2	1	0	1	2	1	0	1	0	3	1	3	1	0	0	0	1	1	0	0	1	2	0
OTU579	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU316	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
OTU1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU469	1	4	4	1	5	1	3	0	3	12	4	3	0	1	2	4	4	6	7	0	0	5	7	2	7	3	2	5	2	3
OTU605	2	0	1	18	3	1	0	1	0	0	2	1	0	1	0	0	0	1	1	0	1	2	0	1	87	1	0	0	0	0
OTU910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU1413	1	12	1	3	0	0	3	0	0	0	1	6	0	2	1	4	0	1	3	1	2	12	4	3	6	10	12	4	4	21
OTU854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU1260	87	99	202	48	177	152	77	67	142	182	70	116	117	118	239	70	122	56	111	15	135	176	85	89	244	226	181	405	117	188
OTU29	20	1	13	4	12	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU902	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU669	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1009	125	13	1	9	8	2	0	3	1	0	4	50	12	1	0	2	29	1	4	15	1	1	0	0	5	1	2	4	2	2
OTU971	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1142	79	39	62	63	51	101	66	52	102	26	68	59	77	46	30	46	114	39	23	24	34	41	28	46	42	110	103	50	90	39
OTU757	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0
OTU867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	0	0
OTU412	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU638	126	167	172	58	236	197	101	152	169	302	179	179	578	188	93	132	219	208	81	185	167	94	137	75	114	67	85	55	141	85
OTU1093	3	2	2	13	20	27	19	24	42	39	40	34	30	43	21	14	29	26	35	17	29	21	24	20	27	17	17	31	26	20
OTU379	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU60	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1025	0	0	0	1	0	1	1	0	0	0	0	0	1	4	0	0	1	0	0	0	3	1	5	1	1	3	0	2	0	1
OTU889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU325	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
OTU11	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU480	0	1	1	0	0	1	0	0	0	1	2	0	0	2	2	0	1	1	6	0	1	4	3	0	0	0	0	0	1	1
OTU826	8	38	36	8	29	37	19	15	9	35	12	10	14	12	81	41	29	14	19	4	19	26	17	5	11	24	9	25	3	10
OTU72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1273	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	1	3	2	3	1	4	0	0
OTU424	0	0	0	0	0	1	0	0	0	0	1	4	1	0	0	0	2	0	0	1	0	2	1	0	1	0	1	0	0	0
OTU1445	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU944	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU212	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0
OTU542	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU382	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU652	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU431	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU34	2	2	3	2	2	3	1	1	1	0	2	0	2	17	10	1	0	1	1	1	0	0	0	0	1	5	8	3	3	4
OTU1308	1	0	4	2	2	1	1	2	0	2	1	1	1	5	2	2	0	2	5	3	0	0	6	1	3	0	4	1	28	3
OTU1190	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	4	1	0	1	12	2	1	3	21	1
OTU354	0	0	0	0	6	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU1358	0	1	0	4	0	7	4	6	5	4	0	2	3	0	1	0	0	0	0	0	2	19	0	0	1	0	0	3	17	0
OTU1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU708	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU682	0	0	0	1	4	4	0	2	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU465	0	0	0	2	4	1	4	1	0	3	1	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU644	0	1	0	0	0	3	0	3	1	0	1	0	0	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU496	0	0	1	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU951	3	8	5	1	3	3	2	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	8	3	1	0	0	1	0	1
OTU1328	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	34	0
OTU609	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU168	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1139	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	2	1	0	2	2
OTU171	11	12	15	8	24	12	4	10	13	27	23	19	26	18	4	9	18	16	8	12	17	13	9	6	14	11	17	11	16	8
OTU102	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1278	36	30	54	27	46	59	74	44	66	79	69	74	157	88	119	132	362	99	145	118	156	145	136	145	280	214	423	258	44	142
OTU583	0	0	3	3	12	5	6	7	3	2	2	1	1	0	4	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU891	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	1	5	2	4	0	0	1	0	0	1	1	1	0
OTU763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU331	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU956	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	1	3	1
OTU565	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU73	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU95	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU553	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU588	34	39	45	51	39	62	44	45	56	38	52	33	56	50	27	29	39	28	20	10	31	41	33	19	39	16	37	38	53	23
OTU377	0	1	0	0	0	1	1	0	1	0	0	0	3	0	2	1	0	3	1	0	0	0	0	0	0	1	1	1	0	1
OTU556	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU375	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU372	11	11	8	11	14	7	1	8	18	14	23	11	25	15	11	18	35	31	17	27	14	12	21	19	32	10	12	11	2	14
OTU493	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU796	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0
OTU309	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
OTU169	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU713	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	7	0	1	0	2	1	0	1	1	0	0	2	0	0
OTU1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU1141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	1	0	1	3	0	0	0	1	1
OTU1438	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU205	5	8	13	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	22	0	1
OTU791	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0
OTU1155	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	3	0	0	1	0	0
OTU167	66	32	23	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	66	0	3	0	0	0	0	1	0	0	0
OTU1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
OTU114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU751	0	0	0	0	0	3	0	2	2	1	18	7	3	27	2	16	47	16	6	12	0	1	1	1	3	0	2	1	0	1
OTU1020	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0
OTU900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
OTU573	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU679	0	4	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU463	1	2	2	1	2	7	2	1	4	33	11	8	26	14	5	13	22	10	2	8	6	4	2	2	2	3	4	7	9	5
OTU762	0	0	0	0	1	2	2	2	2	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU294	13	19	14	9	23	23	7	12	18	52	38	17	55	20	18	9	28	18	11	10	14	15	22	7	10	6	10	10	23	7
OTU719	8	136	261	28	123	201	187	17	239	2923	216	259	14	207	466	192	235	212	997	41	108	395	317	16	328	130	1317	683	38	194
OTU1314	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0
OTU116	0	47	2	5	0	8	22	5	5	7	8	0	0	24	3	25	8	15	14	9	3	2	4	1	1	5	0	14	0	1
OTU510	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0
OTU429	0	2	1	1	4	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU20	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
OTU147	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU969	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
OTU187	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU188	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1061	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0
OTU666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2
OTU767	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU663	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0
OTU1390	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44	0
OTU1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	4	1
OTU1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU1379	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0
OTU400	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU533	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU106	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1435	4	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU788	31	23	38	63	41	58	50	93	60	29	59	94	125	16	34	28	51	22	12	10	7	29	29	31	20	10	16	35	126	31
OTU667	0	2	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU946	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0
OTU404	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1
OTU130	26	39	41	45	81	57	45	65	42	16	47	29	38	70	18	21	13	24	11	18	9	4	3	11	15	6	10	4	6	4
OTU673	119	76	88	36	57	45	52	35	58	28	27	20	25	73	49	31	11	22	16	19	15	31	29	25	15	34	4	13	14	8
OTU329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU319	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU1071	0	0	0	1	3	1	1	3	1	0	0	0	1	0	2	0	0	0	0	0	18	22	28	11	6	4	1	30	7	18
OTU232	58	61	61	51	51	110	70	109	65	101	149	109	126	184	52	88	80	129	99	57	39	35	33	37	57	36	65	56	242	61
OTU532	1	0	0	3	5	0	0	3	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU69	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1357	3	0	0	0	3	0	0	0	0	0	0	0	2	1	1	0	3	1	1	2	2	1	0	3	3	0	3	0	4	1
OTU317	1	2	3	5	0	5	6	1	4	4	6	11	1	0	0	0	4	1	0	0	0	1	2	0	2	0	1	2	74	2
OTU1147	2	1	0	7	12	16	21	15	33	52	74	52	32	65	21	38	100	36	32	28	24	11	39	6	23	19	7	8	4	7
OTU80	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU247	1	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	0
OTU728	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU750	6	8	7	7	14	20	26	15	16	8	19	17	16	18	7	14	14	10	10	8	15	9	13	11	2	8	11	6	13	3
OTU1294	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU67	56	53	0	33	12	8	6	6	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0
OTU233	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1437	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU8	7	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
OTU1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU1193	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	6	2	1	0	2	0	0	0
OTU699	2	0	2	0	5	3	3	1	3	7	2	3	4	0	0	2	2	4	3	0	1	1	0	1	10	9	5	2	0	1
OTU884	1	1	0	0	0	0	1	0	1	1	0	2	4	0	3	0	0	1	1	1	0	0	0	0	0	0	1	1	21	0
OTU726	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU307	0	0	0	2	0	3	2	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU32	6	1	0	0	13	0	0	1	0	3	0	0	1	0	1	0	0	0	4	0	1	4	1	0	1	1	1	2	0	2
OTU1013	0	2	2	1	2	0	0	0	0	3	1	1	1	0	0	1	1	0	1	1	2	11	1	0	4	0	0	4	0	2
OTU1325	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU466	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU795	0	1	4	1	4	12	4	3	10	9	8	6	2	0	1	2	4	2	1	1	0	0	3	0	1	2	2	6	49	2
OTU1463	93	61	115	59	70	110	90	61	71	124	143	148	88	153	96	132	92	184	106	112	183	221	236	133	227	135	204	200	30	181
OTU1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	3	0
OTU173	0	16	0	0	0	1	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU323	0	0	0	0	2	0	1	0	1	1	1	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0
OTU296	0	3	1	2	4	0	0	2	1	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU486	1	4	1	1	4	3	2	0	1	6	3	6	3	6	3	1	7	3	12	1	1	4	2	0	4	5	1	3	0	2
OTU320	4546	2946	1262	5125	1002	2090	685	626	218	76	239	344	23	155	35	94	101	108	81	74	64	138	44	88	720	73	68	148	156	92
OTU86	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1427	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1	1	1	1	1	0	1	1	3	2	1	1	2	1	2
OTU618	0	0	0	11	25	63	6	157	5	14	4	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU1051	138	157	180	50	136	155	140	71	153	325	291	236	86	126	172	145	157	185	270	94	240	454	420	59	281	242	219	321	20	150
OTU709	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU540	0	0	0	4	4	2	5	4	1	7	2	5	4	5	2	1	1	3	0	1	1	0	1	0	0	0	0	0	20	3
OTU94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU599	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU776	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU741	0	2	0	0	0	1	0	0	0	0	3	0	0	2	14	29	1	4	19	2	0	0	2	0	0	2	1	0	0	1
